Timestamp,t,solar_radiation (kJ/m2)
1/9/2015 19:14,211.25,0
1/9/2015 19:29,211.5,0
1/9/2015 19:44,211.75,0
1/9/2015 19:59,212,0
1/9/2015 20:14,212.25,0
1/9/2015 20:29,212.5,0
1/9/2015 20:44,212.75,0
1/9/2015 20:59,213,0
1/9/2015 21:14,213.25,0
1/9/2015 21:29,213.5,0
1/9/2015 21:44,213.75,0
1/9/2015 21:59,214,0
1/9/2015 22:14,214.25,0
1/9/2015 22:29,214.5,0
1/9/2015 22:44,214.75,0
1/9/2015 22:59,215,0
1/9/2015 23:14,215.25,0
1/9/2015 23:29,215.5,0
1/9/2015 23:44,215.75,0
1/9/2015 23:59,216,0
1/10/2015 0:14,216.25,0
1/10/2015 0:29,216.5,0
1/10/2015 0:44,216.75,0
1/10/2015 0:59,217,0
1/10/2015 1:14,217.25,0
1/10/2015 1:29,217.5,0
1/10/2015 1:44,217.75,0
1/10/2015 1:59,218,0
1/10/2015 2:14,218.25,0
1/10/2015 2:29,218.5,0
1/10/2015 2:44,218.75,0
1/10/2015 2:59,219,0
1/10/2015 3:14,219.25,0
1/10/2015 3:29,219.5,0
1/10/2015 3:44,219.75,0
1/10/2015 3:59,220,0
1/10/2015 4:14,220.25,0
1/10/2015 4:29,220.5,0
1/10/2015 4:44,220.75,0
1/10/2015 4:59,221,0
1/10/2015 5:14,221.25,0
1/10/2015 5:29,221.5,0
1/10/2015 5:44,221.75,0
1/10/2015 5:59,222,0
1/10/2015 6:14,222.25,0
1/10/2015 6:29,222.5,0
1/10/2015 6:44,222.75,0
1/10/2015 6:59,223,0
1/10/2015 7:14,223.25,0
1/10/2015 7:29,223.5,0
1/10/2015 7:44,223.75,0
1/10/2015 7:59,224,0
1/10/2015 8:14,224.25,30
1/10/2015 8:29,224.5,30
1/10/2015 8:44,224.75,30
1/10/2015 8:59,225,30
1/10/2015 9:14,225.25,250
1/10/2015 9:29,225.5,250
1/10/2015 9:44,225.75,250
1/10/2015 9:59,226,250
1/10/2015 10:14,226.25,740
1/10/2015 10:29,226.5,740
1/10/2015 10:44,226.75,740
1/10/2015 10:59,227,740
1/10/2015 11:14,227.25,1119
1/10/2015 11:29,227.5,1119
1/10/2015 11:44,227.75,1119
1/10/2015 11:59,228,1119
1/10/2015 12:14,228.25,1259
1/10/2015 12:29,228.5,1259
1/10/2015 12:44,228.75,1259
1/10/2015 12:59,229,1259
1/10/2015 13:14,229.25,1213
1/10/2015 13:29,229.5,1213
1/10/2015 13:44,229.75,1213
1/10/2015 13:59,230,1213
1/10/2015 14:14,230.25,1267
1/10/2015 14:29,230.5,1267
1/10/2015 14:44,230.75,1267
1/10/2015 14:59,231,1267
1/10/2015 15:14,231.25,610
1/10/2015 15:29,231.5,610
1/10/2015 15:44,231.75,610
1/10/2015 15:59,232,610
1/10/2015 16:14,232.25,160
1/10/2015 16:29,232.5,160
1/10/2015 16:44,232.75,160
1/10/2015 16:59,233,160
1/10/2015 17:14,233.25,20
1/10/2015 17:29,233.5,20
1/10/2015 17:44,233.75,20
1/10/2015 17:59,234,20
1/10/2015 18:14,234.25,0
1/10/2015 18:29,234.5,0
1/10/2015 18:44,234.75,0
1/10/2015 18:59,235,0
1/10/2015 19:14,235.25,0
1/10/2015 19:29,235.5,0
1/10/2015 19:44,235.75,0
1/10/2015 19:59,236,0
1/10/2015 20:14,236.25,0
1/10/2015 20:29,236.5,0
1/10/2015 20:44,236.75,0
1/10/2015 20:59,237,0
1/10/2015 21:14,237.25,0
1/10/2015 21:29,237.5,0
1/10/2015 21:44,237.75,0
1/10/2015 21:59,238,0
1/10/2015 22:14,238.25,0
1/10/2015 22:29,238.5,0
1/10/2015 22:44,238.75,0
1/10/2015 22:59,239,0
1/10/2015 23:14,239.25,0
1/10/2015 23:29,239.5,0
1/10/2015 23:44,239.75,0
1/10/2015 23:59,240,0
1/11/2015 0:14,240.25,0
1/11/2015 0:29,240.5,0
1/11/2015 0:44,240.75,0
1/11/2015 0:59,241,0
1/11/2015 1:14,241.25,0
1/11/2015 1:29,241.5,0
1/11/2015 1:44,241.75,0
1/11/2015 1:59,242,0
1/11/2015 2:14,242.25,0
1/11/2015 2:29,242.5,0
1/11/2015 2:44,242.75,0
1/11/2015 2:59,243,0
1/11/2015 3:14,243.25,0
1/11/2015 3:29,243.5,0
1/11/2015 3:44,243.75,0
1/11/2015 3:59,244,0
1/11/2015 4:14,244.25,0
1/11/2015 4:29,244.5,0
1/11/2015 4:44,244.75,0
1/11/2015 4:59,245,0
1/11/2015 5:14,245.25,0
1/11/2015 5:29,245.5,0
1/11/2015 5:44,245.75,0
1/11/2015 5:59,246,0
1/11/2015 6:14,246.25,0
1/11/2015 6:29,246.5,0
1/11/2015 6:44,246.75,0
1/11/2015 6:59,247,0
1/11/2015 7:14,247.25,0
1/11/2015 7:29,247.5,0
1/11/2015 7:44,247.75,0
1/11/2015 7:59,248,0
1/11/2015 8:14,248.25,10
1/11/2015 8:29,248.5,10
1/11/2015 8:44,248.75,10
1/11/2015 8:59,249,10
1/11/2015 9:14,249.25,150
1/11/2015 9:29,249.5,150
1/11/2015 9:44,249.75,150
1/11/2015 9:59,250,150
1/11/2015 10:14,250.25,290
1/11/2015 10:29,250.5,290
1/11/2015 10:44,250.75,290
1/11/2015 10:59,251,290
1/11/2015 11:14,251.25,550
1/11/2015 11:29,251.5,550
1/11/2015 11:44,251.75,550
1/11/2015 11:59,252,550
1/11/2015 12:14,252.25,620
1/11/2015 12:29,252.5,620
1/11/2015 12:44,252.75,620
1/11/2015 12:59,253,620
1/11/2015 13:14,253.25,630
1/11/2015 13:29,253.5,630
1/11/2015 13:44,253.75,630
1/11/2015 13:59,254,630
1/11/2015 14:14,254.25,560
1/11/2015 14:29,254.5,560
1/11/2015 14:44,254.75,560
1/11/2015 14:59,255,560
1/11/2015 15:14,255.25,450
1/11/2015 15:29,255.5,450
1/11/2015 15:44,255.75,450
1/11/2015 15:59,256,450
1/11/2015 16:14,256.25,230
1/11/2015 16:29,256.5,230
1/11/2015 16:44,256.75,230
1/11/2015 16:59,257,230
1/11/2015 17:14,257.25,20
1/11/2015 17:29,257.5,20
1/11/2015 17:44,257.75,20
1/11/2015 17:59,258,20
1/11/2015 18:14,258.25,0
1/11/2015 18:29,258.5,0
1/11/2015 18:44,258.75,0
1/11/2015 18:59,259,0
1/11/2015 19:14,259.25,0
1/11/2015 19:29,259.5,0
1/11/2015 19:44,259.75,0
1/11/2015 19:59,260,0
1/11/2015 20:14,260.25,0
1/11/2015 20:29,260.5,0
1/11/2015 20:44,260.75,0
1/11/2015 20:59,261,0
1/11/2015 21:14,261.25,0
1/11/2015 21:29,261.5,0
1/11/2015 21:44,261.75,0
1/11/2015 21:59,262,0
1/11/2015 22:14,262.25,0
1/11/2015 22:29,262.5,0
1/11/2015 22:44,262.75,0
1/11/2015 22:59,263,0
1/11/2015 23:14,263.25,0
1/11/2015 23:29,263.5,0
1/11/2015 23:44,263.75,0
1/11/2015 23:59,264,0
1/12/2015 0:14,264.25,0
1/12/2015 0:29,264.5,0
1/12/2015 0:44,264.75,0
1/12/2015 0:59,265,0
1/12/2015 1:14,265.25,0
1/12/2015 1:29,265.5,0
1/12/2015 1:44,265.75,0
1/12/2015 1:59,266,0
1/12/2015 2:14,266.25,0
1/12/2015 2:29,266.5,0
1/12/2015 2:44,266.75,0
1/12/2015 2:59,267,0
1/12/2015 3:14,267.25,0
1/12/2015 3:29,267.5,0
1/12/2015 3:44,267.75,0
1/12/2015 3:59,268,0
1/12/2015 4:14,268.25,0
1/12/2015 4:29,268.5,0
1/12/2015 4:44,268.75,0
1/12/2015 4:59,269,0
1/12/2015 5:14,269.25,0
1/12/2015 5:29,269.5,0
1/12/2015 5:44,269.75,0
1/12/2015 5:59,270,0
1/12/2015 6:14,270.25,0
1/12/2015 6:29,270.5,0
1/12/2015 6:44,270.75,0
1/12/2015 6:59,271,0
1/12/2015 7:14,271.25,0
1/12/2015 7:29,271.5,0
1/12/2015 7:44,271.75,0
1/12/2015 7:59,272,0
1/12/2015 8:14,272.25,10
1/12/2015 8:29,272.5,10
1/12/2015 8:44,272.75,10
1/12/2015 8:59,273,10
1/12/2015 9:14,273.25,130
1/12/2015 9:29,273.5,130
1/12/2015 9:44,273.75,130
1/12/2015 9:59,274,130
1/12/2015 10:14,274.25,380
1/12/2015 10:29,274.5,380
1/12/2015 10:44,274.75,380
1/12/2015 10:59,275,380
1/12/2015 11:14,275.25,430
1/12/2015 11:29,275.5,430
1/12/2015 11:44,275.75,430
1/12/2015 11:59,276,430
1/12/2015 12:14,276.25,470
1/12/2015 12:29,276.5,470
1/12/2015 12:44,276.75,470
1/12/2015 12:59,277,470
1/12/2015 13:14,277.25,550
1/12/2015 13:29,277.5,550
1/12/2015 13:44,277.75,550
1/12/2015 13:59,278,550
1/12/2015 14:14,278.25,580
1/12/2015 14:29,278.5,580
1/12/2015 14:44,278.75,580
1/12/2015 14:59,279,580
1/12/2015 15:14,279.25,360
1/12/2015 15:29,279.5,360
1/12/2015 15:44,279.75,360
1/12/2015 15:59,280,360
1/12/2015 16:14,280.25,150
1/12/2015 16:29,280.5,150
1/12/2015 16:44,280.75,150
1/12/2015 16:59,281,150
1/12/2015 17:14,281.25,30
1/12/2015 17:29,281.5,30
1/12/2015 17:44,281.75,30
1/12/2015 17:59,282,30
1/12/2015 18:14,282.25,0
1/12/2015 18:29,282.5,0
1/12/2015 18:44,282.75,0
1/12/2015 18:59,283,0
1/12/2015 19:14,283.25,0
1/12/2015 19:29,283.5,0
1/12/2015 19:44,283.75,0
1/12/2015 19:59,284,0
1/12/2015 20:14,284.25,0
1/12/2015 20:29,284.5,0
1/12/2015 20:44,284.75,0
1/12/2015 20:59,285,0
1/12/2015 21:14,285.25,0
1/12/2015 21:29,285.5,0
1/12/2015 21:44,285.75,0
1/12/2015 21:59,286,0
1/12/2015 22:14,286.25,0
1/12/2015 22:29,286.5,0
1/12/2015 22:44,286.75,0
1/12/2015 22:59,287,0
1/12/2015 23:14,287.25,0
1/12/2015 23:29,287.5,0
1/12/2015 23:44,287.75,0
1/12/2015 23:59,288,0
1/13/2015 0:14,288.25,0
1/13/2015 0:29,288.5,0
1/13/2015 0:44,288.75,0
1/13/2015 0:59,289,0
1/13/2015 1:14,289.25,0
1/13/2015 1:29,289.5,0
1/13/2015 1:44,289.75,0
1/13/2015 1:59,290,0
1/13/2015 2:14,290.25,0
1/13/2015 2:29,290.5,0
1/13/2015 2:44,290.75,0
1/13/2015 2:59,291,0
1/13/2015 3:14,291.25,0
1/13/2015 3:29,291.5,0
1/13/2015 3:44,291.75,0
1/13/2015 3:59,292,0
1/13/2015 4:14,292.25,0
1/13/2015 4:29,292.5,0
1/13/2015 4:44,292.75,0
1/13/2015 4:59,293,0
1/13/2015 5:14,293.25,0
1/13/2015 5:29,293.5,0
1/13/2015 5:44,293.75,0
1/13/2015 5:59,294,0
1/13/2015 6:14,294.25,0
1/13/2015 6:29,294.5,0
1/13/2015 6:44,294.75,0
1/13/2015 6:59,295,0
1/13/2015 7:14,295.25,0
1/13/2015 7:29,295.5,0
1/13/2015 7:44,295.75,0
1/13/2015 7:59,296,0
1/13/2015 8:14,296.25,20
1/13/2015 8:29,296.5,20
1/13/2015 8:44,296.75,20
1/13/2015 8:59,297,20
1/13/2015 9:14,297.25,320
1/13/2015 9:29,297.5,320
1/13/2015 9:44,297.75,320
1/13/2015 9:59,298,320
1/13/2015 10:14,298.25,920
1/13/2015 10:29,298.5,920
1/13/2015 10:44,298.75,920
1/13/2015 10:59,299,920
1/13/2015 11:14,299.25,1297
1/13/2015 11:29,299.5,1297
1/13/2015 11:44,299.75,1297
1/13/2015 11:59,300,1297
1/13/2015 12:14,300.25,1494
1/13/2015 12:29,300.5,1494
1/13/2015 12:44,300.75,1494
1/13/2015 12:59,301,1494
1/13/2015 13:14,301.25,1488
1/13/2015 13:29,301.5,1488
1/13/2015 13:44,301.75,1488
1/13/2015 13:59,302,1488
1/13/2015 14:14,302.25,1293
1/13/2015 14:29,302.5,1293
1/13/2015 14:44,302.75,1293
1/13/2015 14:59,303,1293
1/13/2015 15:14,303.25,850
1/13/2015 15:29,303.5,850
1/13/2015 15:44,303.75,850
1/13/2015 15:59,304,850
1/13/2015 16:14,304.25,140
1/13/2015 16:29,304.5,140
1/13/2015 16:44,304.75,140
1/13/2015 16:59,305,140
1/13/2015 17:14,305.25,30
1/13/2015 17:29,305.5,30
1/13/2015 17:44,305.75,30
1/13/2015 17:59,306,30
1/13/2015 18:14,306.25,0
1/13/2015 18:29,306.5,0
1/13/2015 18:44,306.75,0
1/13/2015 18:59,307,0
1/13/2015 19:14,307.25,0
1/13/2015 19:29,307.5,0
1/13/2015 19:44,307.75,0
1/13/2015 19:59,308,0
1/13/2015 20:14,308.25,0
1/13/2015 20:29,308.5,0
1/13/2015 20:44,308.75,0
1/13/2015 20:59,309,0
1/13/2015 21:14,309.25,0
1/13/2015 21:29,309.5,0
1/13/2015 21:44,309.75,0
1/13/2015 21:59,310,0
1/13/2015 22:14,310.25,0
1/13/2015 22:29,310.5,0
1/13/2015 22:44,310.75,0
1/13/2015 22:59,311,0
1/13/2015 23:14,311.25,0
1/13/2015 23:29,311.5,0
1/13/2015 23:44,311.75,0
1/13/2015 23:59,312,0
1/14/2015 0:14,312.25,0
1/14/2015 0:29,312.5,0
1/14/2015 0:44,312.75,0
1/14/2015 0:59,313,0
1/14/2015 1:14,313.25,0
1/14/2015 1:29,313.5,0
1/14/2015 1:44,313.75,0
1/14/2015 1:59,314,0
1/14/2015 2:14,314.25,0
1/14/2015 2:29,314.5,0
1/14/2015 2:44,314.75,0
1/14/2015 2:59,315,0
1/14/2015 3:14,315.25,0
1/14/2015 3:29,315.5,0
1/14/2015 3:44,315.75,0
1/14/2015 3:59,316,0
1/14/2015 4:14,316.25,0
1/14/2015 4:29,316.5,0
1/14/2015 4:44,316.75,0
1/14/2015 4:59,317,0
1/14/2015 5:14,317.25,0
1/14/2015 5:29,317.5,0
1/14/2015 5:44,317.75,0
1/14/2015 5:59,318,0
1/14/2015 6:14,318.25,0
1/14/2015 6:29,318.5,0
1/14/2015 6:44,318.75,0
1/14/2015 6:59,319,0
1/14/2015 7:14,319.25,0
1/14/2015 7:29,319.5,0
1/14/2015 7:44,319.75,0
1/14/2015 7:59,320,0
1/14/2015 8:14,320.25,30
1/14/2015 8:29,320.5,30
1/14/2015 8:44,320.75,30
1/14/2015 8:59,321,30
1/14/2015 9:14,321.25,260
1/14/2015 9:29,321.5,260
1/14/2015 9:44,321.75,260
1/14/2015 9:59,322,260
1/14/2015 10:14,322.25,590
1/14/2015 10:29,322.5,590
1/14/2015 10:44,322.75,590
1/14/2015 10:59,323,590
1/14/2015 11:14,323.25,920
1/14/2015 11:29,323.5,920
1/14/2015 11:44,323.75,920
1/14/2015 11:59,324,920
1/14/2015 12:14,324.25,1403
1/14/2015 12:29,324.5,1403
1/14/2015 12:44,324.75,1403
1/14/2015 12:59,325,1403
1/14/2015 13:14,325.25,1487
1/14/2015 13:29,325.5,1487
1/14/2015 13:44,325.75,1487
1/14/2015 13:59,326,1487
1/14/2015 14:14,326.25,1277
1/14/2015 14:29,326.5,1277
1/14/2015 14:44,326.75,1277
1/14/2015 14:59,327,1277
1/14/2015 15:14,327.25,850
1/14/2015 15:29,327.5,850
1/14/2015 15:44,327.75,850
1/14/2015 15:59,328,850
1/14/2015 16:14,328.25,170
1/14/2015 16:29,328.5,170
1/14/2015 16:44,328.75,170
1/14/2015 16:59,329,170
1/14/2015 17:14,329.25,30
1/14/2015 17:29,329.5,30
1/14/2015 17:44,329.75,30
1/14/2015 17:59,330,30
1/14/2015 18:14,330.25,0
1/14/2015 18:29,330.5,0
1/14/2015 18:44,330.75,0
1/14/2015 18:59,331,0
1/14/2015 19:14,331.25,0
1/14/2015 19:29,331.5,0
1/14/2015 19:44,331.75,0
1/14/2015 19:59,332,0
1/14/2015 20:14,332.25,0
1/14/2015 20:29,332.5,0
1/14/2015 20:44,332.75,0
1/14/2015 20:59,333,0
1/14/2015 21:14,333.25,0
1/14/2015 21:29,333.5,0
1/14/2015 21:44,333.75,0
1/14/2015 21:59,334,0
1/14/2015 22:14,334.25,0
1/14/2015 22:29,334.5,0
1/14/2015 22:44,334.75,0
1/14/2015 22:59,335,0
1/14/2015 23:14,335.25,0
1/14/2015 23:29,335.5,0
1/14/2015 23:44,335.75,0
1/14/2015 23:59,336,0
1/15/2015 0:14,336.25,0
1/15/2015 0:29,336.5,0
1/15/2015 0:44,336.75,0
1/15/2015 0:59,337,0
1/15/2015 1:14,337.25,0
1/15/2015 1:29,337.5,0
1/15/2015 1:44,337.75,0
1/15/2015 1:59,338,0
1/15/2015 2:14,338.25,0
1/15/2015 2:29,338.5,0
1/15/2015 2:44,338.75,0
1/15/2015 2:59,339,0
1/15/2015 3:14,339.25,0
1/15/2015 3:29,339.5,0
1/15/2015 3:44,339.75,0
1/15/2015 3:59,340,0
1/15/2015 4:14,340.25,0
1/15/2015 4:29,340.5,0
1/15/2015 4:44,340.75,0
1/15/2015 4:59,341,0
1/15/2015 5:14,341.25,0
1/15/2015 5:29,341.5,0
1/15/2015 5:44,341.75,0
1/15/2015 5:59,342,0
1/15/2015 6:14,342.25,0
1/15/2015 6:29,342.5,0
1/15/2015 6:44,342.75,0
1/15/2015 6:59,343,0
1/15/2015 7:14,343.25,0
1/15/2015 7:29,343.5,0
1/15/2015 7:44,343.75,0
1/15/2015 7:59,344,0
1/15/2015 8:14,344.25,40
1/15/2015 8:29,344.5,40
1/15/2015 8:44,344.75,40
1/15/2015 8:59,345,40
1/15/2015 9:14,345.25,390
1/15/2015 9:29,345.5,390
1/15/2015 9:44,345.75,390
1/15/2015 9:59,346,390
1/15/2015 10:14,346.25,720
1/15/2015 10:29,346.5,720
1/15/2015 10:44,346.75,720
1/15/2015 10:59,347,720
1/15/2015 11:14,347.25,1288
1/15/2015 11:29,347.5,1288
1/15/2015 11:44,347.75,1288
1/15/2015 11:59,348,1288
1/15/2015 12:14,348.25,1314
1/15/2015 12:29,348.5,1314
1/15/2015 12:44,348.75,1314
1/15/2015 12:59,349,1314
1/15/2015 13:14,349.25,1003
1/15/2015 13:29,349.5,1003
1/15/2015 13:44,349.75,1003
1/15/2015 13:59,350,1003
1/15/2015 14:14,350.25,670
1/15/2015 14:29,350.5,670
1/15/2015 14:44,350.75,670
1/15/2015 14:59,351,670
1/15/2015 15:14,351.25,560
1/15/2015 15:29,351.5,560
1/15/2015 15:44,351.75,560
1/15/2015 15:59,352,560
1/15/2015 16:14,352.25,230
1/15/2015 16:29,352.5,230
1/15/2015 16:44,352.75,230
1/15/2015 16:59,353,230
1/15/2015 17:14,353.25,30
1/15/2015 17:29,353.5,30
1/15/2015 17:44,353.75,30
1/15/2015 17:59,354,30
1/15/2015 18:14,354.25,0
1/15/2015 18:29,354.5,0
1/15/2015 18:44,354.75,0
1/15/2015 18:59,355,0
1/15/2015 19:14,355.25,0
1/15/2015 19:29,355.5,0
1/15/2015 19:44,355.75,0
1/15/2015 19:59,356,0
1/15/2015 20:14,356.25,0
1/15/2015 20:29,356.5,0
1/15/2015 20:44,356.75,0
1/15/2015 20:59,357,0
1/15/2015 21:14,357.25,0
1/15/2015 21:29,357.5,0
1/15/2015 21:44,357.75,0
1/15/2015 21:59,358,0
1/15/2015 22:14,358.25,0
1/15/2015 22:29,358.5,0
1/15/2015 22:44,358.75,0
1/15/2015 22:59,359,0
1/15/2015 23:14,359.25,0
1/15/2015 23:29,359.5,0
1/15/2015 23:44,359.75,0
1/15/2015 23:59,360,0
1/16/2015 0:14,360.25,0
1/16/2015 0:29,360.5,0
1/16/2015 0:44,360.75,0
1/16/2015 0:59,361,0
1/16/2015 1:14,361.25,0
1/16/2015 1:29,361.5,0
1/16/2015 1:44,361.75,0
1/16/2015 1:59,362,0
1/16/2015 2:14,362.25,0
1/16/2015 2:29,362.5,0
1/16/2015 2:44,362.75,0
1/16/2015 2:59,363,0
1/16/2015 3:14,363.25,0
1/16/2015 3:29,363.5,0
1/16/2015 3:44,363.75,0
1/16/2015 3:59,364,0
1/16/2015 4:14,364.25,0
1/16/2015 4:29,364.5,0
1/16/2015 4:44,364.75,0
1/16/2015 4:59,365,0
1/16/2015 5:14,365.25,0
1/16/2015 5:29,365.5,0
1/16/2015 5:44,365.75,0
1/16/2015 5:59,366,0
1/16/2015 6:14,366.25,0
1/16/2015 6:29,366.5,0
1/16/2015 6:44,366.75,0
1/16/2015 6:59,367,0
1/16/2015 7:14,367.25,0
1/16/2015 7:29,367.5,0
1/16/2015 7:44,367.75,0
1/16/2015 7:59,368,0
1/16/2015 8:14,368.25,20
1/16/2015 8:29,368.5,20
1/16/2015 8:44,368.75,20
1/16/2015 8:59,369,20
1/16/2015 9:14,369.25,200
1/16/2015 9:29,369.5,200
1/16/2015 9:44,369.75,200
1/16/2015 9:59,370,200
1/16/2015 10:14,370.25,480
1/16/2015 10:29,370.5,480
1/16/2015 10:44,370.75,480
1/16/2015 10:59,371,480
1/16/2015 11:14,371.25,1153
1/16/2015 11:29,371.5,1153
1/16/2015 11:44,371.75,1153
1/16/2015 11:59,372,1153
1/16/2015 12:14,372.25,1550
1/16/2015 12:29,372.5,1550
1/16/2015 12:44,372.75,1550
1/16/2015 12:59,373,1550
1/16/2015 13:14,373.25,1577
1/16/2015 13:29,373.5,1577
1/16/2015 13:44,373.75,1577
1/16/2015 13:59,374,1577
1/16/2015 14:14,374.25,1386
1/16/2015 14:29,374.5,1386
1/16/2015 14:44,374.75,1386
1/16/2015 14:59,375,1386
1/16/2015 15:14,375.25,1021
1/16/2015 15:29,375.5,1021
1/16/2015 15:44,375.75,1021
1/16/2015 15:59,376,1021
1/16/2015 16:14,376.25,170
1/16/2015 16:29,376.5,170
1/16/2015 16:44,376.75,170
1/16/2015 16:59,377,170
1/16/2015 17:14,377.25,30
1/16/2015 17:29,377.5,30
1/16/2015 17:44,377.75,30
1/16/2015 17:59,378,30
1/16/2015 18:14,378.25,0
1/16/2015 18:29,378.5,0
1/16/2015 18:44,378.75,0
1/16/2015 18:59,379,0
1/16/2015 19:14,379.25,0
1/16/2015 19:29,379.5,0
1/16/2015 19:44,379.75,0
1/16/2015 19:59,380,0
1/16/2015 20:14,380.25,0
1/16/2015 20:29,380.5,0
1/16/2015 20:44,380.75,0
1/16/2015 20:59,381,0
1/16/2015 21:14,381.25,0
1/16/2015 21:29,381.5,0
1/16/2015 21:44,381.75,0
1/16/2015 21:59,382,0
1/16/2015 22:14,382.25,0
1/16/2015 22:29,382.5,0
1/16/2015 22:44,382.75,0
1/16/2015 22:59,383,0
1/16/2015 23:14,383.25,0
1/16/2015 23:29,383.5,0
1/16/2015 23:44,383.75,0
1/16/2015 23:59,384,0
1/17/2015 0:14,384.25,0
1/17/2015 0:29,384.5,0
1/17/2015 0:44,384.75,0
1/17/2015 0:59,385,0
1/17/2015 1:14,385.25,0
1/17/2015 1:29,385.5,0
1/17/2015 1:44,385.75,0
1/17/2015 1:59,386,0
1/17/2015 2:14,386.25,0
1/17/2015 2:29,386.5,0
1/17/2015 2:44,386.75,0
1/17/2015 2:59,387,0
1/17/2015 3:14,387.25,0
1/17/2015 3:29,387.5,0
1/17/2015 3:44,387.75,0
1/17/2015 3:59,388,0
1/17/2015 4:14,388.25,0
1/17/2015 4:29,388.5,0
1/17/2015 4:44,388.75,0
1/17/2015 4:59,389,0
1/17/2015 5:14,389.25,0
1/17/2015 5:29,389.5,0
1/17/2015 5:44,389.75,0
1/17/2015 5:59,390,0
1/17/2015 6:14,390.25,0
1/17/2015 6:29,390.5,0
1/17/2015 6:44,390.75,0
1/17/2015 6:59,391,0
1/17/2015 7:14,391.25,0
1/17/2015 7:29,391.5,0
1/17/2015 7:44,391.75,0
1/17/2015 7:59,392,0
1/17/2015 8:14,392.25,20
1/17/2015 8:29,392.5,20
1/17/2015 8:44,392.75,20
1/17/2015 8:59,393,20
1/17/2015 9:14,393.25,360
1/17/2015 9:29,393.5,360
1/17/2015 9:44,393.75,360
1/17/2015 9:59,394,360
1/17/2015 10:14,394.25,950
1/17/2015 10:29,394.5,950
1/17/2015 10:44,394.75,950
1/17/2015 10:59,395,950
1/17/2015 11:14,395.25,1338
1/17/2015 11:29,395.5,1338
1/17/2015 11:44,395.75,1338
1/17/2015 11:59,396,1338
1/17/2015 12:14,396.25,1420
1/17/2015 12:29,396.5,1420
1/17/2015 12:44,396.75,1420
1/17/2015 12:59,397,1420
1/17/2015 13:14,397.25,1037
1/17/2015 13:29,397.5,1037
1/17/2015 13:44,397.75,1037
1/17/2015 13:59,398,1037
1/17/2015 14:14,398.25,1114
1/17/2015 14:29,398.5,1114
1/17/2015 14:44,398.75,1114
1/17/2015 14:59,399,1114
1/17/2015 15:14,399.25,470
1/17/2015 15:29,399.5,470
1/17/2015 15:44,399.75,470
1/17/2015 15:59,400,470
1/17/2015 16:14,400.25,110
1/17/2015 16:29,400.5,110
1/17/2015 16:44,400.75,110
1/17/2015 16:59,401,110
1/17/2015 17:14,401.25,20
1/17/2015 17:29,401.5,20
1/17/2015 17:44,401.75,20
1/17/2015 17:59,402,20
1/17/2015 18:14,402.25,0
1/17/2015 18:29,402.5,0
1/17/2015 18:44,402.75,0
1/17/2015 18:59,403,0
1/17/2015 19:14,403.25,0
1/17/2015 19:29,403.5,0
1/17/2015 19:44,403.75,0
1/17/2015 19:59,404,0
1/17/2015 20:14,404.25,0
1/17/2015 20:29,404.5,0
1/17/2015 20:44,404.75,0
1/17/2015 20:59,405,0
1/17/2015 21:14,405.25,0
1/17/2015 21:29,405.5,0
1/17/2015 21:44,405.75,0
1/17/2015 21:59,406,0
1/17/2015 22:14,406.25,0
1/17/2015 22:29,406.5,0
1/17/2015 22:44,406.75,0
1/17/2015 22:59,407,0
1/17/2015 23:14,407.25,0
1/17/2015 23:29,407.5,0
1/17/2015 23:44,407.75,0
1/17/2015 23:59,408,0
1/18/2015 0:14,408.25,0
1/18/2015 0:29,408.5,0
1/18/2015 0:44,408.75,0
1/18/2015 0:59,409,0
1/18/2015 1:14,409.25,0
1/18/2015 1:29,409.5,0
1/18/2015 1:44,409.75,0
1/18/2015 1:59,410,0
1/18/2015 2:14,410.25,0
1/18/2015 2:29,410.5,0
1/18/2015 2:44,410.75,0
1/18/2015 2:59,411,0
1/18/2015 3:14,411.25,0
1/18/2015 3:29,411.5,0
1/18/2015 3:44,411.75,0
1/18/2015 3:59,412,0
1/18/2015 4:14,412.25,0
1/18/2015 4:29,412.5,0
1/18/2015 4:44,412.75,0
1/18/2015 4:59,413,0
1/18/2015 5:14,413.25,0
1/18/2015 5:29,413.5,0
1/18/2015 5:44,413.75,0
1/18/2015 5:59,414,0
1/18/2015 6:14,414.25,0
1/18/2015 6:29,414.5,0
1/18/2015 6:44,414.75,0
1/18/2015 6:59,415,0
1/18/2015 7:14,415.25,0
1/18/2015 7:29,415.5,0
1/18/2015 7:44,415.75,0
1/18/2015 7:59,416,0
1/18/2015 8:14,416.25,20
1/18/2015 8:29,416.5,20
1/18/2015 8:44,416.75,20
1/18/2015 8:59,417,20
1/18/2015 9:14,417.25,180
1/18/2015 9:29,417.5,180
1/18/2015 9:44,417.75,180
1/18/2015 9:59,418,180
1/18/2015 10:14,418.25,410
1/18/2015 10:29,418.5,410
1/18/2015 10:44,418.75,410
1/18/2015 10:59,419,410
1/18/2015 11:14,419.25,790
1/18/2015 11:29,419.5,790
1/18/2015 11:44,419.75,790
1/18/2015 11:59,420,790
1/18/2015 12:14,420.25,900
1/18/2015 12:29,420.5,900
1/18/2015 12:44,420.75,900
1/18/2015 12:59,421,900
1/18/2015 13:14,421.25,940
